product_id,hash_hex,hash_u32,brand,component,stage,rarity_name,rarity_id,level,topspeed,acceleration,handling,installable_slot
t0_rails_suspension_pro_eliterarity,0x56D7D802,1456986114,rails,suspension,pro,eliterarity,4,8,5,8,16,yes
t0_rails_suspension_pro_greyrarity,0xAEAC2C37,2930519095,rails,suspension,pro,greyrarity,0,4,3,6,10,yes
t0_rails_suspension_pro_rarerarity,0x4AD9D214,1255789076,rails,suspension,pro,rarerarity,3,7,4,8,14,yes
t0_rails_suspension_pro_uncommonrarity,0x0AE0FFA1,182517665,rails,suspension,pro,uncommonrarity,2,6,4,7,13,yes
t0_rails_suspension_race_commonrarity,0xC4A9FB5E,3299474270,rails,suspension,race,commonrarity,1,3,3,4,8,yes
t0_rails_suspension_race_eliterarity,0x03240DF6,52694518,rails,suspension,race,eliterarity,4,6,4,6,12,yes
t0_rails_suspension_race_greyrarity,0xCBC5B886,3418732678,rails,suspension,race,greyrarity,0,3,2,4,6,yes
t0_rails_suspension_race_rarerarity,0xC5074F6F,3305590639,rails,suspension,race,rarerarity,3,5,3,6,10,yes
t0_rails_suspension_race_uncommonrarity,0x012A1265,19534437,rails,suspension,race,uncommonrarity,2,4,3,5,9,yes
t0_rails_suspension_street_commonrarity,0xCFE4DA92,3487881874,rails,suspension,street,commonrarity,1,1,1,2,4,yes
t0_rails_suspension_street_eliterarity,0xC8C416CC,3368294092,rails,suspension,street,eliterarity,4,4,3,4,8,yes
t0_rails_suspension_street_greyrarity,0x32FE7E97,855539351,rails,suspension,street,greyrarity,0,1,0,1,3,yes
t0_rails_suspension_street_rarerarity,0x74124642,1947354690,rails,suspension,street,rarerarity,3,3,2,4,6,yes
t0_rails_suspension_street_uncommonrarity,0x2FCC6247,801923655,rails,suspension,street,uncommonrarity,2,2,2,3,5,yes
t0_rails_suspension_uber_commonrarity,0x0BE45B24,199514916,rails,suspension,uber,commonrarity,1,7,5,8,16,yes
t0_rails_suspension_uber_eliterarity,0xEDEF596E,3991886190,rails,suspension,uber,eliterarity,4,10,5,10,20,yes
t0_rails_suspension_uber_greyrarity,0x91FDE3F9,2449335289,rails,suspension,uber,greyrarity,0,6,4,8,14,yes
t0_rails_suspension_uber_rarerarity,0xDE3DFB80,3728604032,rails,suspension,uber,rarerarity,3,9,5,10,18,yes
t0_rails_suspension_uber_uncommonrarity,0xCE81A254,3464602196,rails,suspension,uber,uncommonrarity,2,8,5,9,17,yes
t0_rails_tires_elite_commonrarity,0x8C403DC1,2353020353,rails,tires,elite,commonrarity,1,10,7,6,20,yes
t0_rails_tires_elite_greyrarity,0x561B0DA5,1444613541,rails,tires,elite,greyrarity,0,10,6,6,18,yes
t0_rails_tires_elite_uncommonrarity,0xEFC3685A,4022560858,rails,tires,elite,uncommonrarity,2,10,7,7,22,yes
t0_rails_tires_pro_commonrarity,0x9797EE4B,2543316555,rails,tires,pro,commonrarity,1,5,4,4,12,yes
t0_rails_tires_pro_eliterarity,0x3F7C49D7,1065109975,rails,tires,pro,eliterarity,4,8,5,5,16,yes
t0_rails_tires_pro_greyrarity,0x61CD1B20,1640831776,rails,tires,pro,greyrarity,0,4,3,3,10,yes
t0_rails_tires_pro_rarerarity,0x69CAD399,1774900121,rails,tires,pro,rarerarity,3,7,4,4,14,yes
t0_rails_tires_pro_uncommonrarity,0xE762D764,3882014564,rails,tires,pro,uncommonrarity,2,6,4,4,13,yes
t0_rails_tires_race_commonrarity,0x321E4F32,840847154,rails,tires,race,commonrarity,1,3,3,3,8,yes
t0_rails_tires_race_eliterarity,0xE2C73119,3804705049,rails,tires,race,eliterarity,4,6,4,4,12,yes
t0_rails_tires_race_greyrarity,0xFEC89DA6,4274560422,rails,tires,race,greyrarity,0,3,2,2,6,yes
t0_rails_tires_race_rarerarity,0x1DDCBBA8,501005224,rails,tires,race,rarerarity,3,5,3,3,10,yes
t0_rails_tires_race_uncommonrarity,0x3969319C,963195292,rails,tires,race,uncommonrarity,2,4,3,3,9,yes
t0_rails_tires_street_commonrarity,0x49ECA107,1240244487,rails,tires,street,commonrarity,1,1,1,1,4,yes
t0_rails_tires_street_eliterarity,0xBC1316DD,3155367645,rails,tires,street,eliterarity,4,4,3,3,8,yes
t0_rails_tires_street_greyrarity,0xE9A2562F,3919730223,rails,tires,street,greyrarity,0,1,0,0,3,yes
t0_rails_tires_street_rarerarity,0x3647F16E,910684526,rails,tires,street,rarerarity,3,3,2,2,6,yes
t0_rails_tires_street_uncommonrarity,0xD7E87822,3622336546,rails,tires,street,uncommonrarity,2,2,2,2,5,yes
t0_rails_tires_uber_commonrarity,0xE703D930,3875789104,rails,tires,uber,commonrarity,1,7,5,5,16,yes
t0_rails_tires_uber_eliterarity,0xA8F68CC2,2834730178,rails,tires,uber,eliterarity,4,10,5,5,20,yes
t0_rails_tires_uber_greyrarity,0x85588615,2237171221,rails,tires,uber,greyrarity,0,6,4,4,14,yes
t0_rails_tires_uber_rarerarity,0x740A9935,1946851637,rails,tires,uber,rarerarity,3,9,5,5,18,yes
t0_rails_tires_uber_uncommonrarity,0xBA07C022,3121070114,rails,tires,uber,uncommonrarity,2,8,5,5,17,yes
t0_rails_transmission_elite_commonrarity,0x2E3E5C9C,775838876,rails,transmission,elite,commonrarity,1,10,10,7,10,yes
t0_rails_transmission_elite_greyrarity,0x6AEC0E1C,1793855004,rails,transmission,elite,greyrarity,0,10,10,6,9,yes
t0_rails_transmission_elite_uncommonrarity,0x01172153,18293075,rails,transmission,elite,uncommonrarity,2,10,11,7,11,yes
t0_rails_transmission_pro_commonrarity,0xFF794904,4286138628,rails,transmission,pro,commonrarity,1,5,6,4,6,yes
t0_rails_transmission_pro_eliterarity,0xB450A1EC,3025183212,rails,transmission,pro,eliterarity,4,8,8,5,8,yes
t0_rails_transmission_pro_greyrarity,0x49C6256D,1237722477,rails,transmission,pro,greyrarity,0,4,6,3,6,yes
t0_rails_transmission_pro_rarerarity,0x180BDAF8,403430136,rails,transmission,pro,rarerarity,3,7,8,4,8,yes
t0_rails_transmission_pro_uncommonrarity,0x9CD46C06,2631166982,rails,transmission,pro,uncommonrarity,2,6,7,4,7,yes
t0_rails_transmission_race_commonrarity,0x16D09D91,382770577,rails,transmission,race,commonrarity,1,3,4,3,4,yes
t0_rails_transmission_race_eliterarity,0x16C18803,381782019,rails,transmission,race,eliterarity,4,6,6,4,6,yes
t0_rails_transmission_race_greyrarity,0x15BA02F6,364511990,rails,transmission,race,greyrarity,0,3,4,2,4,yes
t0_rails_transmission_race_rarerarity,0x70F45928,1895061800,rails,transmission,race,rarerarity,3,5,6,3,6,yes
t0_rails_transmission_race_uncommonrarity,0x29CDBC1A,701348890,rails,transmission,race,uncommonrarity,2,4,5,3,5,yes
t0_rails_transmission_street_commonrarity,0xFEC119A5,4274067877,rails,transmission,street,commonrarity,1,1,2,1,2,yes
t0_rails_transmission_street_eliterarity,0xC699D5F3,3331970547,rails,transmission,street,eliterarity,4,4,4,3,4,yes
t0_rails_transmission_street_greyrarity,0xD1031088,3506638984,rails,transmission,street,greyrarity,0,1,1,0,1,yes
t0_rails_transmission_street_rarerarity,0xED61D766,3982612326,rails,transmission,street,rarerarity,3,3,4,2,4,yes
t0_rails_transmission_street_uncommonrarity,0xC014DA04,3222592004,rails,transmission,street,uncommonrarity,2,2,3,2,3,yes
t0_rails_transmission_uber_commonrarity,0x5E81394F,1585527119,rails,transmission,uber,commonrarity,1,7,8,5,8,yes
t0_rails_transmission_uber_eliterarity,0x4506301E,1158033438,rails,transmission,uber,eliterarity,4,10,10,5,10,yes
t0_rails_transmission_uber_greyrarity,0xA2CC65EF,2731304431,rails,transmission,uber,greyrarity,0,6,8,4,8,yes
t0_rails_transmission_uber_rarerarity,0x32C3FA64,851704420,rails,transmission,uber,rarerarity,3,9,10,5,10,yes
t0_rails_transmission_uber_uncommonrarity,0xE1E68A7F,3789982335,rails,transmission,uber,uncommonrarity,2,8,9,5,9,yes
t0_smokeshow_brakes_elite_commonrarity,0xC65DBFB1,3328032689,smokeshow,brakes,elite,commonrarity,1,10,0,0,11,yes
t0_smokeshow_brakes_elite_greyrarity,0xB21C6225,2988204581,smokeshow,brakes,elite,greyrarity,0,10,0,0,10,yes
t0_smokeshow_brakes_elite_uncommonrarity,0x71F056E9,1911576297,smokeshow,brakes,elite,uncommonrarity,2,10,0,0,12,yes
t0_smokeshow_brakes_pro_commonrarity,0xF5E3ED91,4125355409,smokeshow,brakes,pro,commonrarity,1,5,0,0,6,yes
t0_smokeshow_brakes_pro_eliterarity,0x2D7BE8E5,763095269,smokeshow,brakes,pro,eliterarity,4,8,0,0,8,yes
t0_smokeshow_brakes_pro_greyrarity,0xB247D25F,2991051359,smokeshow,brakes,pro,greyrarity,0,4,0,0,6,yes
t0_smokeshow_brakes_pro_rarerarity,0x5A1D5AA3,1511873187,smokeshow,brakes,pro,rarerarity,3,7,0,0,8,yes
t0_smokeshow_brakes_pro_uncommonrarity,0x9242DBC1,2453855169,smokeshow,brakes,pro,uncommonrarity,2,6,0,0,7,yes
t0_smokeshow_brakes_race_commonrarity,0xEA3E1B7A,3929938810,smokeshow,brakes,race,commonrarity,1,3,0,0,4,yes
t0_smokeshow_brakes_race_eliterarity,0x5C63E9E5,1550051813,smokeshow,brakes,race,eliterarity,4,6,0,0,6,yes
t0_smokeshow_brakes_race_greyrarity,0xCF07FCD9,3473407193,smokeshow,brakes,race,greyrarity,0,3,0,0,4,yes
t0_smokeshow_brakes_race_rarerarity,0xE83A0BA5,3896118181,smokeshow,brakes,race,rarerarity,3,5,0,0,6,yes
t0_smokeshow_brakes_race_uncommonrarity,0x808575BD,2156230077,smokeshow,brakes,race,uncommonrarity,2,4,0,0,5,yes
t0_smokeshow_brakes_street_commonrarity,0xBA71F2D6,3128029910,smokeshow,brakes,street,commonrarity,1,1,0,0,2,yes
t0_smokeshow_brakes_street_eliterarity,0x0F8C5D4F,260857167,smokeshow,brakes,street,eliterarity,4,4,0,0,4,yes
t0_smokeshow_brakes_street_greyrarity,0xB4BA9F78,3032129400,smokeshow,brakes,street,greyrarity,0,1,0,0,1,yes
t0_smokeshow_brakes_street_rarerarity,0xAD918C9D,2911997085,smokeshow,brakes,street,rarerarity,3,3,0,0,4,yes
t0_smokeshow_brakes_street_uncommonrarity,0x39024AF0,956451568,smokeshow,brakes,street,uncommonrarity,2,2,0,0,3,yes
t0_smokeshow_brakes_uber_commonrarity,0xC730F03F,3341873215,smokeshow,brakes,uber,commonrarity,1,7,0,0,8,yes
t0_smokeshow_brakes_uber_eliterarity,0x7177A964,1903667556,smokeshow,brakes,uber,eliterarity,4,10,0,0,10,yes
t0_smokeshow_brakes_uber_greyrarity,0xC73CD3BC,3342652348,smokeshow,brakes,uber,greyrarity,0,6,0,0,8,yes
t0_smokeshow_brakes_uber_rarerarity,0x8D858C7A,2374339706,smokeshow,brakes,uber,rarerarity,3,9,0,0,10,yes
t0_smokeshow_brakes_uber_uncommonrarity,0xA4F55314,2767541012,smokeshow,brakes,uber,uncommonrarity,2,8,0,0,9,yes
t0_smokeshow_engine_elite_commonrarity,0xFDD5910B,4258631947,smokeshow,engine,elite,commonrarity,1,10,12,20,0,yes
t0_smokeshow_engine_elite_greyrarity,0x85D44745,2245281605,smokeshow,engine,elite,greyrarity,0,10,11,18,0,yes
t0_smokeshow_engine_elite_uncommonrarity,0xE744E9A9,3880053161,smokeshow,engine,elite,uncommonrarity,2,10,13,22,0,yes
t0_smokeshow_engine_pro_commonrarity,0x33CB4EC2,868961986,smokeshow,engine,pro,commonrarity,1,5,6,12,0,yes
t0_smokeshow_engine_pro_eliterarity,0xEFFF3EC3,4026482371,smokeshow,engine,pro,eliterarity,4,8,8,16,0,yes
t0_smokeshow_engine_pro_greyrarity,0x5E798888,1585023112,smokeshow,engine,pro,greyrarity,0,4,6,10,0,yes
t0_smokeshow_engine_pro_rarerarity,0x2D2EBAD6,758037206,smokeshow,engine,pro,rarerarity,3,7,8,14,0,yes
t0_smokeshow_engine_pro_uncommonrarity,0xC9C91C31,3385400369,smokeshow,engine,pro,uncommonrarity,2,6,7,13,0,yes
t0_smokeshow_engine_race_commonrarity,0x96E840CF,2531803343,smokeshow,engine,race,commonrarity,1,3,4,8,0,yes
t0_smokeshow_engine_race_eliterarity,0xBB0EDFCB,3138314187,smokeshow,engine,race,eliterarity,4,6,6,12,0,yes
t0_smokeshow_engine_race_greyrarity,0x7D09AE41,2097786433,smokeshow,engine,race,greyrarity,0,3,4,6,0,yes
t0_smokeshow_engine_race_rarerarity,0x79ABDED4,2041306836,smokeshow,engine,race,rarerarity,3,5,6,10,0,yes
t0_smokeshow_engine_race_uncommonrarity,0x8CBD0FAC,2361200556,smokeshow,engine,race,uncommonrarity,2,4,5,9,0,yes
t0_smokeshow_engine_street_commonrarity,0x67736C4E,1735617614,smokeshow,engine,street,commonrarity,1,1,2,4,0,yes
t0_smokeshow_engine_street_eliterarity,0x2529B95C,623491420,smokeshow,engine,street,eliterarity,4,4,4,8,0,yes
t0_smokeshow_engine_street_greyrarity,0x4FA84B30,1336429360,smokeshow,engine,street,greyrarity,0,1,1,3,0,yes
t0_smokeshow_engine_street_rarerarity,0x50840AA7,1350830759,smokeshow,engine,street,rarerarity,3,3,4,6,0,yes
t0_smokeshow_engine_street_uncommonrarity,0xF26E68DB,4067322075,smokeshow,engine,street,uncommonrarity,2,2,3,5,0,yes
t0_smokeshow_engine_uber_commonrarity,0x54FEDFE8,1425989608,smokeshow,engine,uber,commonrarity,1,7,8,16,0,yes
t0_smokeshow_engine_uber_eliterarity,0x6CC1D109,1824641289,smokeshow,engine,uber,eliterarity,4,10,10,20,0,yes
t0_smokeshow_engine_uber_greyrarity,0xA5E060CF,2782945487,smokeshow,engine,uber,greyrarity,0,6,8,14,0,yes
t0_smokeshow_engine_uber_rarerarity,0x2E256FE5,774205413,smokeshow,engine,uber,rarerarity,3,9,10,18,0,yes
t0_smokeshow_engine_uber_uncommonrarity,0x5D6FA291,1567597201,smokeshow,engine,uber,uncommonrarity,2,8,9,17,0,yes
t0_smokeshow_forcedinduction_elite_commonrarity,0x3DDE85C2,1037993410,smokeshow,forcedinduction,elite,commonrarity,1,10,11,15,0,yes
t0_smokeshow_forcedinduction_elite_greyrarity,0xF53058D2,4113586386,smokeshow,forcedinduction,elite,greyrarity,0,10,10,14,0,yes
t0_smokeshow_forcedinduction_elite_uncommonrarity,0x00161AE2,1448674,smokeshow,forcedinduction,elite,uncommonrarity,2,10,12,16,0,yes
t0_smokeshow_forcedinduction_pro_commonrarity,0x03D8C0FD,64536829,smokeshow,forcedinduction,pro,commonrarity,1,5,6,9,0,yes
t0_smokeshow_forcedinduction_pro_eliterarity,0xEEB011C8,4004516296,smokeshow,forcedinduction,pro,eliterarity,4,8,8,12,0,yes
t0_smokeshow_forcedinduction_pro_greyrarity,0xA8702D1E,2825923870,smokeshow,forcedinduction,pro,greyrarity,0,4,6,8,0,yes
t0_smokeshow_forcedinduction_pro_rarerarity,0x73791359,1937314649,smokeshow,forcedinduction,pro,rarerarity,3,7,8,11,0,yes
t0_smokeshow_forcedinduction_pro_uncommonrarity,0x0F490D12,256445714,smokeshow,forcedinduction,pro,uncommonrarity,2,6,7,10,0,yes
t0_smokeshow_forcedinduction_race_commonrarity,0x1F321BDE,523377630,smokeshow,forcedinduction,race,commonrarity,1,3,4,6,0,yes
t0_smokeshow_forcedinduction_race_eliterarity,0x07639DCB,123968971,smokeshow,forcedinduction,race,eliterarity,4,6,6,9,0,yes
t0_smokeshow_forcedinduction_race_greyrarity,0xCF736504,3480446212,smokeshow,forcedinduction,race,greyrarity,0,3,4,5,0,yes
t0_smokeshow_forcedinduction_race_rarerarity,0x9448A0AF,2487787695,smokeshow,forcedinduction,race,rarerarity,3,5,6,8,0,yes
t0_smokeshow_forcedinduction_race_uncommonrarity,0xF1D8E269,4057522793,smokeshow,forcedinduction,race,uncommonrarity,2,4,5,7,0,yes
t0_smokeshow_forcedinduction_street_commonrarity,0x101360A9,269705385,smokeshow,forcedinduction,street,commonrarity,1,1,2,3,0,yes
t0_smokeshow_forcedinduction_street_eliterarity,0x5E8DF085,1586360453,smokeshow,forcedinduction,street,eliterarity,4,4,4,6,0,yes
t0_smokeshow_forcedinduction_street_greyrarity,0x03BEEB6D,62843757,smokeshow,forcedinduction,street,greyrarity,0,1,1,2,0,yes
t0_smokeshow_forcedinduction_street_rarerarity,0x30BD3E7B,817708667,smokeshow,forcedinduction,street,rarerarity,3,3,4,5,0,yes
t0_smokeshow_forcedinduction_street_uncommonrarity,0x32C397D4,851679188,smokeshow,forcedinduction,street,uncommonrarity,2,2,3,4,0,yes
t0_smokeshow_forcedinduction_uber_commonrarity,0xF1BF04AC,4055827628,smokeshow,forcedinduction,uber,commonrarity,1,7,8,12,0,yes
t0_smokeshow_forcedinduction_uber_eliterarity,0x3D7FD010,1031786512,smokeshow,forcedinduction,uber,eliterarity,4,10,10,15,0,yes
t0_smokeshow_forcedinduction_uber_greyrarity,0x1341E627,323085863,smokeshow,forcedinduction,uber,greyrarity,0,6,8,11,0,yes
t0_smokeshow_forcedinduction_uber_rarerarity,0xA437DE9C,2755124892,smokeshow,forcedinduction,uber,rarerarity,3,9,10,14,0,yes
t0_smokeshow_forcedinduction_uber_uncommonrarity,0x8B051F25,2332368677,smokeshow,forcedinduction,uber,uncommonrarity,2,8,9,13,0,yes
t0_smokeshow_miscparts_pro_commonrarity,0xE2D28FE5,3805450213,smokeshow,miscparts,pro,commonrarity,1,5,0,0,0,no
t0_smokeshow_miscparts_pro_eliterarity,0xFB199F7F,4212760447,smokeshow,miscparts,pro,eliterarity,4,8,0,0,0,no
t0_smokeshow_miscparts_pro_greyrarity,0x6E9BEA65,1855711845,smokeshow,miscparts,pro,greyrarity,0,4,0,0,0,no
t0_smokeshow_miscparts_pro_rarerarity,0xA8544067,2824093799,smokeshow,miscparts,pro,rarerarity,3,7,0,0,0,no
t0_smokeshow_miscparts_pro_uncommonrarity,0x3975C663,964019811,smokeshow,miscparts,pro,uncommonrarity,2,6,0,0,0,no
t0_smokeshow_miscparts_race_commonrarity,0x48C4403C,1220821052,smokeshow,miscparts,race,commonrarity,1,3,0,0,0,no
t0_smokeshow_miscparts_race_eliterarity,0x6DF09532,1844483378,smokeshow,miscparts,race,eliterarity,4,6,0,0,0,no
t0_smokeshow_miscparts_race_greyrarity,0x62AE0D74,1655573876,smokeshow,miscparts,race,greyrarity,0,3,0,0,0,no
t0_smokeshow_miscparts_race_rarerarity,0xAC564201,2891334145,smokeshow,miscparts,race,rarerarity,3,5,0,0,0,no
t0_smokeshow_miscparts_race_uncommonrarity,0xF9B3ADE9,4189302249,smokeshow,miscparts,race,uncommonrarity,2,4,0,0,0,no
t0_smokeshow_miscparts_street_commonrarity,0x725A6B2A,1918528298,smokeshow,miscparts,street,commonrarity,1,1,0,0,0,no
t0_smokeshow_miscparts_street_eliterarity,0xBE7B1678,3195737720,smokeshow,miscparts,street,eliterarity,4,4,0,0,0,no
t0_smokeshow_miscparts_street_greyrarity,0x450D5B5A,1158503258,smokeshow,miscparts,street,greyrarity,0,1,0,0,0,no
t0_smokeshow_miscparts_street_rarerarity,0x7B4A893D,2068482365,smokeshow,miscparts,street,rarerarity,3,3,0,0,0,no
t0_smokeshow_miscparts_street_uncommonrarity,0x3E3F7A0C,1044347404,smokeshow,miscparts,street,uncommonrarity,2,2,0,0,0,no
t0_smokeshow_miscparts_uber_commonrarity,0xAC27E49C,2888295580,smokeshow,miscparts,uber,commonrarity,1,7,0,0,0,no
t0_smokeshow_miscparts_uber_eliterarity,0x86FF3F69,2264874857,smokeshow,miscparts,uber,eliterarity,4,10,0,0,0,no
t0_smokeshow_miscparts_uber_greyrarity,0xCE4D731E,3461182238,smokeshow,miscparts,uber,greyrarity,0,6,0,0,0,no
t0_smokeshow_miscparts_uber_rarerarity,0x47C7FB73,1204288371,smokeshow,miscparts,uber,rarerarity,3,9,0,0,0,no
t0_smokeshow_miscparts_uber_uncommonrarity,0x68F66420,1760977952,smokeshow,miscparts,uber,uncommonrarity,2,8,0,0,0,no
t0_smokeshow_suspension_elite_commonrarity,0x28093510,671692048,smokeshow,suspension,elite,commonrarity,1,10,7,10,14,yes
t0_smokeshow_suspension_elite_greyrarity,0x29EB5999,703289753,smokeshow,suspension,elite,greyrarity,0,10,6,9,14,yes
t0_smokeshow_suspension_elite_uncommonrarity,0x939FF795,2476734357,smokeshow,suspension,elite,uncommonrarity,2,10,7,11,15,yes
t0_smokeshow_suspension_pro_commonrarity,0x3786509B,931549339,smokeshow,suspension,pro,commonrarity,1,5,4,6,9,yes
t0_smokeshow_suspension_pro_eliterarity,0xC67478D2,3329521874,smokeshow,suspension,pro,eliterarity,4,8,5,8,12,yes
t0_smokeshow_suspension_pro_greyrarity,0xCE05E76A,3456493418,smokeshow,suspension,pro,greyrarity,0,4,3,6,8,yes
t0_smokeshow_suspension_pro_rarerarity,0xC6F0E295,3337675413,smokeshow,suspension,pro,rarerarity,3,7,4,8,11,yes
t0_smokeshow_suspension_pro_uncommonrarity,0x5BCC4020,1540112416,smokeshow,suspension,pro,uncommonrarity,2,6,4,7,10,yes
t0_smokeshow_suspension_race_commonrarity,0x37F21D44,938614084,smokeshow,suspension,race,commonrarity,1,3,3,4,6,yes
t0_smokeshow_suspension_race_eliterarity,0xBFFEF878,3221158008,smokeshow,suspension,race,eliterarity,4,6,4,6,9,yes
t0_smokeshow_suspension_race_greyrarity,0x89F294AC,2314376364,smokeshow,suspension,race,greyrarity,0,3,2,4,5,yes
t0_smokeshow_suspension_race_rarerarity,0x03393F96,54083478,smokeshow,suspension,race,rarerarity,3,5,3,6,8,yes
t0_smokeshow_suspension_race_uncommonrarity,0x96FCB408,2533143560,smokeshow,suspension,race,uncommonrarity,2,4,3,5,7,yes
t0_smokeshow_suspension_street_commonrarity,0xE04D2A35,3763153461,smokeshow,suspension,street,commonrarity,1,1,1,2,3,yes
t0_smokeshow_suspension_street_eliterarity,0x273E1CB9,658382009,smokeshow,suspension,street,eliterarity,4,4,3,4,6,yes
t0_smokeshow_suspension_street_greyrarity,0xDDB9C5B4,3719939508,smokeshow,suspension,street,greyrarity,0,1,0,1,2,yes
t0_smokeshow_suspension_street_rarerarity,0xA65B6C62,2791009378,smokeshow,suspension,street,rarerarity,3,3,2,4,5,yes
t0_smokeshow_suspension_street_uncommonrarity,0xB0D02DA6,2966433190,smokeshow,suspension,street,uncommonrarity,2,2,2,3,4,yes
t0_smokeshow_suspension_uber_commonrarity,0x975FE246,2539643462,smokeshow,suspension,uber,commonrarity,1,7,5,8,12,yes
t0_smokeshow_suspension_uber_eliterarity,0x7512A0C4,1964155076,smokeshow,suspension,uber,eliterarity,4,10,5,10,15,yes
t0_smokeshow_suspension_uber_greyrarity,0x33CEAC2E,869182510,smokeshow,suspension,uber,greyrarity,0,6,4,8,11,yes
t0_smokeshow_suspension_uber_rarerarity,0xDC9E6498,3701367960,smokeshow,suspension,uber,rarerarity,3,9,5,10,14,yes
t0_smokeshow_suspension_uber_uncommonrarity,0x1C50D616,475059734,smokeshow,suspension,uber,uncommonrarity,2,8,5,9,13,yes
t0_smokeshow_tires_elite_commonrarity,0x22CC3385,583807877,smokeshow,tires,elite,commonrarity,1,10,7,10,10,yes
t0_smokeshow_tires_elite_greyrarity,0xC07A6CA1,3229248673,smokeshow,tires,elite,greyrarity,0,10,6,9,10,yes
t0_smokeshow_tires_elite_uncommonrarity,0x12A8B96D,313047405,smokeshow,tires,elite,uncommonrarity,2,10,7,11,11,yes
t0_smokeshow_tires_pro_commonrarity,0x81BA0F09,2176454409,smokeshow,tires,pro,commonrarity,1,5,4,6,6,yes
t0_smokeshow_tires_pro_eliterarity,0xF19609C0,4053141952,smokeshow,tires,pro,eliterarity,4,8,5,8,8,yes
t0_smokeshow_tires_pro_greyrarity,0x5633C2DE,1446232798,smokeshow,tires,pro,greyrarity,0,4,3,6,6,yes
t0_smokeshow_tires_pro_rarerarity,0x8E960042,2392195138,smokeshow,tires,pro,rarerarity,3,7,4,8,8,yes
t0_smokeshow_tires_pro_uncommonrarity,0xDA1FAEBF,3659509439,smokeshow,tires,pro,uncommonrarity,2,6,4,7,7,yes
t0_smokeshow_tires_race_commonrarity,0x055EC7F5,90097653,smokeshow,tires,race,commonrarity,1,3,3,4,4,yes
t0_smokeshow_tires_race_eliterarity,0x7BF10CDB,2079395035,smokeshow,tires,race,eliterarity,4,6,4,6,6,yes
t0_smokeshow_tires_race_greyrarity,0x08D3A3C2,148087746,smokeshow,tires,race,greyrarity,0,3,2,4,4,yes
t0_smokeshow_tires_race_rarerarity,0x23C664AE,600204462,smokeshow,tires,race,rarerarity,3,5,3,6,6,yes
t0_smokeshow_tires_race_uncommonrarity,0x54964113,1419133203,smokeshow,tires,race,uncommonrarity,2,4,3,5,5,yes
t0_smokeshow_tires_street_commonrarity,0x4D1F4296,1293894294,smokeshow,tires,street,commonrarity,1,1,1,2,2,yes
t0_smokeshow_tires_street_eliterarity,0x35E7D3F2,904385522,smokeshow,tires,street,eliterarity,4,4,3,4,4,yes
t0_smokeshow_tires_street_greyrarity,0xE3AA4FBC,3819589564,smokeshow,tires,street,greyrarity,0,1,0,1,1,yes
t0_smokeshow_tires_street_rarerarity,0xF28D5966,4069349734,smokeshow,tires,street,rarerarity,3,3,2,4,4,yes
t0_smokeshow_tires_street_uncommonrarity,0xB945888A,3108341898,smokeshow,tires,street,uncommonrarity,2,2,2,3,3,yes
t0_smokeshow_tires_uber_commonrarity,0xB6193786,3055105926,smokeshow,tires,uber,commonrarity,1,7,5,8,8,yes
t0_smokeshow_tires_uber_eliterarity,0xF2565BC8,4065745864,smokeshow,tires,uber,eliterarity,4,10,5,10,10,yes
t0_smokeshow_tires_uber_greyrarity,0x9A487845,2588440645,smokeshow,tires,uber,greyrarity,0,6,4,8,8,yes
t0_smokeshow_tires_uber_rarerarity,0x88227C85,2283961477,smokeshow,tires,uber,rarerarity,3,9,5,10,10,yes
t0_smokeshow_tires_uber_uncommonrarity,0x01AA519F,27939231,smokeshow,tires,uber,uncommonrarity,2,8,5,9,9,yes
t0_smokeshow_transmission_elite_commonrarity,0xF26EE21C,4067353116,smokeshow,transmission,elite,commonrarity,1,10,10,14,7,yes
t0_smokeshow_transmission_elite_greyrarity,0x67F4944C,1744081996,smokeshow,transmission,elite,greyrarity,0,10,9,14,6,yes
t0_smokeshow_transmission_elite_uncommonrarity,0x89950005,2308243461,smokeshow,transmission,elite,uncommonrarity,2,10,11,15,7,yes
t0_smokeshow_transmission_pro_commonrarity,0x48EBA68D,1223403149,smokeshow,transmission,pro,commonrarity,1,5,6,9,4,yes
t0_smokeshow_transmission_pro_eliterarity,0x4468BF8A,1147715466,smokeshow,transmission,pro,eliterarity,4,8,8,12,5,yes
t0_smokeshow_transmission_pro_greyrarity,0xE5F90591,3858302353,smokeshow,transmission,pro,greyrarity,0,4,6,8,3,yes
t0_smokeshow_transmission_pro_rarerarity,0xC500FB23,3305175843,smokeshow,transmission,pro,rarerarity,3,7,8,11,4,yes
t0_smokeshow_transmission_pro_uncommonrarity,0x01CBE10A,30138634,smokeshow,transmission,pro,uncommonrarity,2,6,7,10,4,yes
t0_smokeshow_transmission_race_commonrarity,0x4A1281D6,1242726870,smokeshow,transmission,race,commonrarity,1,3,4,6,3,yes
t0_smokeshow_transmission_race_eliterarity,0x5684668B,1451517579,smokeshow,transmission,race,eliterarity,4,6,6,9,4,yes
t0_smokeshow_transmission_race_greyrarity,0x08868F10,143036176,smokeshow,transmission,race,greyrarity,0,3,4,5,2,yes
t0_smokeshow_transmission_race_rarerarity,0xF60B91EC,4127953388,smokeshow,transmission,race,rarerarity,3,5,6,8,3,yes
